scenario,Metro,buy_share,avg_delta,count
Base,"Pensacola-Ferry Pass-Brent, FL",0.16934487021013597,23357.74786451339,17
Base,"Peoria, IL",0.6956521739130435,-14986.637722376621,7
Base,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.24172282449457955,40148.9388101165,161
Base,"Phoenix-Mesa-Chandler, AZ",0.0342549547345241,59127.37507558838,126
Base,"Pine Bluff, AR",0.0,12148.652394113786,1
Base,"Pinehurst-Southern Pines, NC",0.0,81273.21058638369,5
Base,"Pittsburg, KS",0.0,8844.355626455554,1
Base,"Pittsburgh, PA",0.33119092627599245,21597.05284644205,75
Base,"Pittsfield, MA",0.0,45752.68731116488,1
Base,"Platteville, WI",0.0,17188.848194004007,1
Base,"Plymouth, IN",0.0,69131.08318186464,1
Base,"Pocatello, ID",0.0,80910.78389406187,2
Base,"Ponca City, OK",1.0,-10049.911444813733,1
Base,"Port Angeles, WA",0.0,116780.28478674842,2
Base,"Port St. Lucie, FL",0.12386156648451731,48119.95653148546,17
Base,"Portales, NM",0.10344827586206896,3811.385155070369,1
Base,"Portland-South Portland, ME",0.0,89734.41824155854,19
Base,"Portland-Vancouver-Hillsboro, OR-WA",0.0,109772.00306629257,79
Base,"Pottsville, PA",0.7894736842105263,-2101.762942683975,2
Base,"Poughkeepsie-Newburgh-Middletown, NY",0.0,50982.36488569668,13
Base,"Prescott Valley-Prescott, AZ",0.0,94114.32747536662,7
Base,"Prineville, OR",0.0,102729.45362395998,1
Base,"Providence-Warwick, RI-MA",0.03943452380952381,77923.56676505592,43
Base,"Provo-Orem, UT",0.0,113767.26199054183,15
Base,"Pueblo, CO",0.0,26053.811922660112,6
Base,"Pullman, WA",0.0,116942.11250457978,1
Base,"Punta Gorda, FL",0.07096774193548387,39104.76858550887,12
Base,"Quincy, IL-MO",0.75,-1011.5246927700819,1
Base,"Racine, WI",0.0,34848.879538936315,4
Base,"Raleigh-Cary, NC",0.03477690288713911,75757.24471210802,36
Base,"Rapid City, SD",0.0,65364.147646167934,4
Base,"Reading, PA",0.5454545454545454,3704.025764609138,8
Base,"Red Bluff, CA",0.0,49698.437077445706,1
Base,"Red Wing, MN",0.0,81833.90118273627,1
Base,"Redding, CA",0.0,62505.720839020185,4
Base,"Reno, NV",0.0,98717.9575786811,15
Base,"Rexburg, ID",0.0,95632.32568516493,1
Base,"Richmond, IN",0.0,18378.79920056884,1
Base,"Richmond, VA",0.05786026200873363,50145.91591362688,36
Base,"Richmond-Berea, KY",0.0,54291.02183743216,1
Base,"Riverside-San Bernardino-Ontario, CA",0.0,92934.18183479273,98
Base,"Riverton, WY",0.0,50914.938958999766,2
Base,"Roanoke, VA",0.08962264150943396,33940.60444946138,10
Base,"Rochester, MN",0.03734439834024896,35799.58683633712,4
Base,"Rochester, NY",0.24682395644283123,21695.554148313226,28
Base,"Rock Springs, WY",0.0,40292.52314139916,2
Base,"Rockford, IL",0.4972067039106145,-3537.3327097758834,9
Base,"Rockport, TX",0.0,47055.914950265986,1
Base,"Rocky Mount, NC",0.25925925925925924,9119.442996810118,3
Base,"Rolla, MO",0.0,49437.00315216415,1
Base,"Rome, GA",0.0,25345.71682477125,2
Base,"Roseburg, OR",0.0,64500.910611472835,1
Base,"Roswell, NM",0.3,3127.250031504633,2
Base,"Russellville, AR",0.0,15861.045629407614,1
Base,"Ruston, LA",0.0,35397.81934902621,1
Base,"Rutland, VT",0.0,36142.34360445199,1
Base,"Sacramento-Roseville-Folsom, CA",0.0,87109.33480409939,63
Base,"Saginaw, MI",0.4594594594594595,3599.289256241315,4
Base,"Salem, OR",0.0,95649.93379002134,13
Base,"Salina, KS",0.0,12318.795967928032,1
Base,"Salinas, CA",0.0,211493.76782625727,7
Base,"Salisbury, MD-DE",0.0660377358490566,65827.94493999942,7
Base,"Salt Lake City, UT",0.0,123378.24809769174,34
Base,"San Angelo, TX",0.07352941176470588,37057.563950118376,4
Base,"San Antonio-New Braunfels, TX",0.29249095937034675,29884.46707033538,69
Base,"San Diego-Chula Vista-Carlsbad, CA",0.0,192324.4986108292,75
Base,"San Francisco-Oakland-Berkeley, CA",0.0,303255.0302021095,127
Base,"San Jose-Sunnyvale-Santa Clara, CA",0.0,416129.78107390564,49
Base,"San Luis Obispo-Paso Robles, CA",0.0,243121.64374387095,7
Base,"Sandpoint, ID",0.0,169668.67624896788,2
Base,"Sandusky, OH",0.8,-1441.7132374728826,2
Base,"Sanford, NC",0.0,17945.660759463935,2
Base,"Santa Cruz-Watsonville, CA",0.0,292214.49776725424,8
Base,"Santa Fe, NM",0.0,104771.71364978068,3
Base,"Santa Maria-Santa Barbara, CA",0.0,391123.7005161845,14
Base,"Santa Rosa-Petaluma, CA",0.0,161366.21019728004,13
Base,"Savannah, GA",0.09523809523809523,27827.051232068774,13
Base,"Sayre, PA",1.0,-3022.7800296486093,1
Base,"Scranton--Wilkes-Barre, PA",0.26282051282051283,6962.428407732372,14
Base,"Searcy, AR",0.0,34785.653186056064,1
Base,"Seattle-Tacoma-Bellevue, WA",0.0024421320874920367,168946.6170119653,124
Base,"Sebastian-Vero Beach, FL",0.13978494623655913,58397.030475622705,7
Base,"Sebring-Avon Park, FL",0.12857142857142856,10964.272772545568,6
Base,"Sedalia, MO",0.0,10736.144000448516,1
Base,"Seneca, SC",0.0,21858.664533292445,1
Base,"Sevierville, TN",0.0,78642.31192271477,2
Base,"Shawano, WI",0.0,55155.51602705441,1
Base,"Shawnee, OK",0.10869565217391304,8751.564472572745,3
Base,"Sheboygan, WI",0.0,41063.58518170904,2
Base,"Shelby, NC",0.0,26529.915768453142,2
Base,"Shelbyville, TN",0.0,29993.03043089689,1
Base,"Shelton, WA",0.0,93525.50535480592,2
Base,"Sherman-Denison, TX",0.008333333333333333,22825.143785904966,5
Base,"Show Low, AZ",0.0,57576.5141846829,3
Base,"Shreveport-Bossier City, LA",0.5450236966824644,1265.3745304481233,12
Base,"Sierra Vista-Douglas, AZ",0.0,33575.54558689186,4
Base,"Silver City, NM",0.0,5947.430045270274,1
Base,"Sioux City, IA-NE-SD",0.0,26623.18039387943,1
Base,"Sioux Falls, SD",0.0,52310.248883278364,9
Base,"Sonora, CA",0.0,88080.2760331559,1
Base,"South Bend-Mishawaka, IN-MI",0.28378378378378377,9649.704166514513,12
Base,"Spartanburg, SC",0.061016949152542375,24613.50128211513,13
Base,"Spearfish, SD",0.0,83922.80787623445,1
Base,"Spokane-Spokane Valley, WA",0.0,82436.78332286357,18
Base,"Springfield, IL",0.5121951219512195,-6366.405144051606,3
Base,"Springfield, MA",0.18181818181818182,45844.495339194174,8
Base,"Springfield, MO",0.11217948717948718,20131.796162229704,12
Base,"Springfield, OH",0.0,20758.831768202268,2
Base,"St. Cloud, MN",0.0,44703.559694383315,4
Base,"St. George, UT",0.0,94399.02220851363,5
Base,"St. Joseph, MO-KS",0.5,13165.580558158295,4
Base,"St. Louis, MO-IL",0.30363036303630364,24342.84972643842,73
Base,"St. Marys, GA",0.0,35444.78637746315,2
Base,"Starkville, MS",0.0,49255.527248403756,1
Base,"State College, PA",0.0,53917.78442556023,2
Base,"Statesboro, GA",0.0,27383.946777087822,1
Base,"Staunton, VA",0.0,49505.564739803485,3
Base,"Steamboat Springs, CO",0.0,331013.0916464092,1
Base,"Stephenville, TX",0.0,78366.7312309801,1
Base,"Sterling, IL",0.0,7076.860886693583,1
Base,"Stevens Point, WI",0.0,42061.558464844056,2
Base,"Stillwater, OK",0.0,33931.235051357966,2
Base,"Stockton, CA",0.0,102342.49895506816,19
Base,"Sumter, SC",0.36363636363636365,3807.8075188556927,2
Base,"Susanville, CA",0.0,21465.27962244679,1
Base,"Syracuse, NY",0.391025641025641,5209.010493069826,14
Base,"Tahlequah, OK",0.0,20613.781414166533,1
Base,"Talladega-Sylacauga, AL",0.0,8837.274880596911,2
Base,"Tallahassee, FL",0.37439222042139386,16026.012271229923,9
Base,"Tampa-St. Petersburg-Clearwater, FL",0.18289364722583698,34542.92687851568,115
Base,"Taos, NM",0.0,78658.11264150144,1
Base,"Terre Haute, IN",0.5824175824175825,2333.086619090172,4
Base,"Texarkana, TX-AR",0.0,8797.415687073264,2
Base,"The Dalles, OR",0.0,72715.5655662011,2
Base,"The Villages, FL",0.0,40018.1953194523,4
Base,"Thomasville, GA",1.0,-6468.661600861739,1
Base,"Tifton, GA",0.0,3209.1715006613667,1
Base,"Toledo, OH",0.5454545454545454,-1727.6754395756652,16
Base,"Topeka, KS",0.02857142857142857,11207.779394355566,6
Base,"Torrington, CT",0.0,70683.09960606346,4
Base,"Traverse City, MI",0.0,66734.535582833,4
Base,"Trenton-Princeton, NJ",0.27007299270072993,67372.12354407589,9
Base,"Truckee-Grass Valley, CA",0.0,111610.49837932973,3
Base,"Tucson, AZ",0.047395588925387144,41452.264318211586,31
Base,"Tullahoma-Manchester, TN",0.0,43061.31454000005,2
Base,"Tulsa, OK",0.24140401146131804,18415.502022124325,31
Base,"Tupelo, MS",0.0,15028.868039326453,2
Base,"Tuscaloosa, AL",0.4528301886792453,-9900.827903339054,5
Base,"Twin Falls, ID",0.0,68897.70517648853,2
Base,"Tyler, TX",0.15789473684210525,31319.522396646196,7
Base,"Ukiah, CA",0.0,110138.00492768358,1
Base,"Urban Honolulu, HI",0.0,164996.674632872,22
Base,"Urbana, OH",0.0,45753.406498765755,1
Base,"Utica-Rome, NY",0.0,15164.72955350076,2
Base,"Valdosta, GA",0.2962962962962963,8688.303142406043,4
Base,"Vallejo, CA",0.0,80005.0580502827,10
Base,"Vernal, UT",0.0,67242.64582728856,1
Base,"Victoria, TX",0.9767441860465116,-8277.320308112376,2
Base,"Vidalia, GA",0.0,22671.437679714538,1
Base,"Vineland-Bridgeton, NJ",0.0,9109.88416843202,1
Base,"Virginia Beach-Norfolk-Newport News, VA-NC",0.07286096256684492,33968.73854235336,48
Base,"Visalia, CA",0.0,61005.90027015682,6
Base,"Waco, TX",0.3576388888888889,13327.858333526341,11
Base,"Wahpeton, ND-MN",0.0,44759.66347593072,1
Base,"Walla Walla, WA",0.0,89015.86973646827,2
Base,"Warner Robins, GA",0.2636363636363636,9783.276742589087,6
Base,"Warren, PA",0.0,5995.272783733468,1
Base,"Warrensburg, MO",0.0,41343.8565162317,1
Base,"Warsaw, IN",0.0,36974.634749215766,1
Base,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.005877034358047016,104989.2341178957,175
Base,"Waterloo-Cedar Falls, IA",0.13004484304932734,16576.008889305536,4
Base,"Watertown-Fort Drum, NY",0.09302325581395349,3945.5272029256034,1
Base,"Wausau-Weston, WI",0.0,44612.77346629481,4
Base,"Waycross, GA",0.0,22016.55447950594,1
Base,"Weirton-Steubenville, WV-OH",0.0,15253.274355953667,1
Base,"Wenatchee, WA",0.0,109255.66300065811,3
Base,"Wheeling, WV-OH",0.0,13481.453611183686,1
Base,"Whitewater, WI",0.0,50558.431517778685,2
Base,"Wichita Falls, TX",0.4642857142857143,2392.925332030958,5
Base,"Wichita, KS",0.5302166476624858,8284.28630731235,26
Base,"Williamsport, PA",0.0,23858.987521099676,1
Base,"Williston, ND",0.0,71194.04390538057,1
Base,"Willmar, MN",0.0,45159.982532704256,1
Base,"Wilmington, NC",0.027777777777777776,47063.71937127658,8
Base,"Wilson, NC",0.0,12284.311949492328,2
Base,"Winchester, VA-WV",0.0,49845.93425460134,3
Base,"Winona, MN",0.0,43065.71417619072,1
Base,"Winston-Salem, NC",0.40540540540540543,13285.118233331561,14
Base,"Wisconsin Rapids-Marshfield, WI",0.0,50364.46043072858,3
Base,"Woodward, OK",0.0,12717.652568179059,1
Base,"Wooster, OH",0.0,31757.711228804932,1
Base,"Worcester, MA-CT",0.10638297872340426,69614.1341321306,22
Base,"Yakima, WA",0.0,73435.26013383338,4
Base,"York-Hanover, PA",0.18888888888888888,25004.00889734633,8
Base,"Youngstown-Warren-Boardman, OH-PA",0.2,22994.560568639128,5
Base,"Yuba City, CA",0.0,66397.59305073017,4
Base,"Yuma, AZ",0.0,29838.704868390087,3
Base,"Zanesville, OH",0.0,20781.924242752622,1
HighHOA,"Aberdeen, SD",0.0,43467.3387087321,1
HighHOA,"Aberdeen, WA",0.0,51174.57823492647,2
HighHOA,"Abilene, TX",0.4581005586592179,3313.712564657825,5
HighHOA,"Ada, OK",0.0,24369.101042243656,1
HighHOA,"Akron, OH",0.7127937336814621,-2070.990106491082,23
HighHOA,"Alamogordo, NM",0.0,6989.461219203568,1
HighHOA,"Albany, GA",0.15151515151515152,8372.583230378299,4
HighHOA,"Albany-Lebanon, OR",0.0,73661.23245615384,3
HighHOA,"Albany-Schenectady-Troy, NY",0.09347442680776014,50623.96505033851,22
HighHOA,"Albert Lea, MN",0.0,27981.13903380965,1
HighHOA,"Albuquerque, NM",0.008356545961002786,38136.65416521669,19
HighHOA,"Alexandria, LA",1.0,-11875.130149516637,1
HighHOA,"Alexandria, MN",0.0,75112.67197841508,1
HighHOA,"Allentown-Bethlehem-Easton, PA-NJ",0.19686411149825783,24599.659033976644,25
HighHOA,"Altoona, PA",0.46153846153846156,8179.122958556095,3
HighHOA,"Amarillo, TX",0.13114754098360656,21649.148471436623,8
HighHOA,"Ames, IA",0.0,45155.81132483712,4
HighHOA,"Amsterdam, NY",0.0,25886.41484213936,1
HighHOA,"Anchorage, AK",0.0,54922.7984482191,14
HighHOA,"Ann Arbor, MI",0.09386973180076628,47356.89964925554,7
HighHOA,"Anniston-Oxford, AL",0.0,26032.22494534706,3
HighHOA,"Appleton, WI",0.0,47682.49870484977,4
HighHOA,"Ardmore, OK",0.0,19689.580464163355,1
HighHOA,"Asheville, NC",0.0,81789.13455593077,16
HighHOA,"Ashland, OH",0.0,43215.765114518734,1
HighHOA,"Astoria, OR",0.0,107885.9907964419,3
HighHOA,"Athens, OH",0.0,40028.16833572715,1
HighHOA,"Athens, TN",0.0,50135.396630585,2
HighHOA,"Athens, TX",0.0,30547.581239200088,2
HighHOA,"Athens-Clarke County, GA",0.023166023166023165,25781.34886560261,4
HighHOA,"Atlanta-Sandy Springs-Alpharetta, GA",0.217440543601359,42073.94808495093,150
HighHOA,"Atlantic City-Hammonton, NJ",0.1092436974789916,109998.31282977125,8
HighHOA,"Auburn, IN",0.0,48982.844222080625,1
HighHOA,"Auburn, NY",0.0,17544.21202543294,1
HighHOA,"Auburn-Opelika, AL",0.008928571428571428,53092.50467609464,5
HighHOA,"Augusta-Richmond County, GA-SC",0.3940774487471526,6797.238229362434,12
HighHOA,"Augusta-Waterville, ME",0.0,41840.87134205816,3
HighHOA,"Austin, MN",0.0,29145.45728040258,1
HighHOA,"Austin-Round Rock-Georgetown, TX",0.006772009029345372,98691.91687063596,69
HighHOA,"Bakersfield, CA",0.0,40244.308558885394,16
HighHOA,"Baltimore-Columbia-Towson, MD",0.345088161209068,27718.392558078544,72
HighHOA,"Bangor, ME",0.0,26160.711973354995,2
HighHOA,"Baraboo, WI",0.0,68930.35259387385,1
HighHOA,"Bardstown, KY",0.0,49180.138972607514,1
HighHOA,"Barnstable Town, MA",0.0,83347.71963940865,2
HighHOA,"Barre, VT",0.0,102885.96282141717,1
HighHOA,"Bartlesville, OK",0.15,7727.505815084255,2
HighHOA,"Batavia, NY",0.0,17490.96708857332,1
HighHOA,"Batesville, AR",0.0,26660.309318843698,1
HighHOA,"Baton Rouge, LA",0.11054637865311309,28702.410752956122,16
HighHOA,"Battle Creek, MI",0.15384615384615385,7844.799408126224,4
HighHOA,"Bay City, MI",0.0,10318.731714220754,1
HighHOA,"Bay City, TX",0.0,20004.210939172364,1
HighHOA,"Beatrice, NE",0.0,15697.220763003439,1
HighHOA,"Beaumont-Port Arthur, TX",0.3756345177664975,4290.020197777123,11
HighHOA,"Beaver Dam, WI",0.0,73631.24892950663,2
HighHOA,"Beckley, WV",0.4444444444444444,910.2748645501439,1
HighHOA,"Bellefontaine, OH",0.0,20470.178358917008,1
HighHOA,"Bellingham, WA",0.0,152352.38397961564,6
HighHOA,"Bemidji, MN",0.0,56627.17933236249,1
HighHOA,"Bend, OR",0.0,143906.64885299152,6
HighHOA,"Bennington, VT",0.0,22831.72197484941,1
HighHOA,"Big Rapids, MI",0.0,32845.49908081506,1
HighHOA,"Big Spring, TX",1.0,-10082.01816034772,1
HighHOA,"Billings, MT",0.0,90197.08762743285,5
HighHOA,"Binghamton, NY",0.7307692307692307,-14821.780175028838,5
HighHOA,"Birmingham-Hoover, AL",0.42668735453840184,27062.813535612622,41
HighHOA,"Bismarck, ND",0.0,70362.78329554568,4
HighHOA,"Blackfoot, ID",0.0,88704.29828219769,2
HighHOA,"Blacksburg-Christiansburg, VA",0.0,56221.95927435587,3
HighHOA,"Bloomington, IL",0.2722222222222222,13689.840050912442,3
HighHOA,"Bloomington, IN",0.0040650406504065045,26869.720017463715,4
HighHOA,"Bloomsburg-Berwick, PA",0.0,41721.63193196059,2
HighHOA,"Bluefield, WV-VA",0.0,8566.702966153684,2
HighHOA,"Boise City, ID",0.0,81640.58023864315,21
HighHOA,"Boston-Cambridge-Newton, MA-NH",0.0,144064.66970351108,147
HighHOA,"Boulder, CO",0.0,162501.27946320476,9
HighHOA,"Bowling Green, KY",0.011904761904761904,41300.94307523293,3
HighHOA,"Bozeman, MT",0.0,169856.86027666298,3
HighHOA,"Branson, MO",0.0,39380.22887518278,1
HighHOA,"Breckenridge, CO",0.0,193852.66180444762,4
HighHOA,"Bremerton-Silverdale-Port Orchard, WA",0.0,129830.6212897558,10
HighHOA,"Brenham, TX",0.0,46679.501057907764,1
HighHOA,"Brevard, NC",0.0,75522.90660070865,1
HighHOA,"Bridgeport-Stamford-Norwalk, CT",0.06527651858567543,150384.16531339925,32
HighHOA,"Brookings, OR",0.0,115274.14122243818,1
HighHOA,"Brookings, SD",0.0,64578.678029790186,1
HighHOA,"Brownsville, TN",0.0,23011.60785237873,1
HighHOA,"Brownsville-Harlingen, TX",0.37037037037037035,4504.48825809656,8
HighHOA,"Brunswick, GA",0.2564102564102564,44506.15739936124,3
HighHOA,"Buffalo-Cheektowaga, NY",0.1332533013205282,38796.420005621374,34
HighHOA,"Burlington, IA-IL",0.0,2042.2037736630664,1
HighHOA,"Burlington, NC",0.0,42898.13165120204,4
HighHOA,"Burlington-South Burlington, VT",0.0,60981.74830177983,5
HighHOA,"Butte-Silver Bow, MT",0.0,39922.587441346506,1
HighHOA,"Ca-¦on City, CO",0.0,62828.91658516981,1
HighHOA,"Calhoun, GA",0.0,21494.588212183957,1
HighHOA,"California-Lexington Park, MD",0.0,43178.10698895968,2
HighHOA,"Cambridge, MD",0.0,22424.43408463674,1
HighHOA,"Canton-Massillon, OH",0.18636363636363637,13819.035841023697,11
HighHOA,"Cape Coral-Fort Myers, FL",0.12934362934362933,28304.397084940527,27
HighHOA,"Cape Girardeau, MO-IL",0.0,52542.31432617889,3
HighHOA,"Carbondale-Marion, IL",0.0,13723.912872030978,3
HighHOA,"Carson City, NV",0.0,91892.63268446179,3
HighHOA,"Casper, WY",0.0,52106.56788218773,3
HighHOA,"Cedar City, UT",0.0,92697.29775482498,2
HighHOA,"Cedar Rapids, IA",0.049773755656108594,25434.458092721154,6
HighHOA,"Cedartown, GA",0.0,3384.2378254992655,1
HighHOA,"Centralia, WA",0.0,94335.38066359407,2
HighHOA,"Chambersburg-Waynesboro, PA",0.0,45150.77925021698,3
HighHOA,"Champaign-Urbana, IL",0.3391304347826087,6864.536889666193,7
HighHOA,"Charleston, WV",0.8085106382978723,-15768.895464964182,6
HighHOA,"Charleston-Mattoon, IL",0.0,25944.59596344753,1
HighHOA,"Charleston-North Charleston, SC",0.11039310716208939,72411.17997299996,20
HighHOA,"Charlotte-Concord-Gastonia, NC-SC",0.13841180036370984,54088.76448821532,65
HighHOA,"Charlottesville, VA",0.0,70886.41850784156,4
HighHOA,"Chattanooga, TN-GA",0.011725293132328308,53135.37317327253,18
HighHOA,"Cheyenne, WY",0.0,63379.331021179416,3
HighHOA,"Chicago-Naperville-Elgin, IL-IN-WI",0.20463804450015669,29649.89698971456,224
HighHOA,"Chico, CA",0.0,82924.9225863682,8
HighHOA,"Cincinnati, OH-KY-IN",0.10845986984815618,38011.12765046641,67
HighHOA,"Clarksburg, WV",0.4090909090909091,3816.278328554239,2
HighHOA,"Clarksville, TN-KY",0.028446389496717725,26888.18090059501,5
HighHOA,"Clearlake, CA",0.0,22095.142475568624,2
HighHOA,"Cleveland, TN",0.0,42267.81744671446,3
HighHOA,"Cleveland-Elyria, OH",0.5654565456545655,3165.7661603069873,53
HighHOA,"Clewiston, FL",0.0,12269.46432150534,1
HighHOA,"Clovis, NM",0.26666666666666666,1736.4664119702752,1
HighHOA,"Coeur d'Alene, ID",0.0,142033.1402745058,5
HighHOA,"College Station-Bryan, TX",0.16486486486486487,18975.00657105014,6
HighHOA,"Colorado Springs, CO",0.028324531925108018,59192.44840645025,27
HighHOA,"Columbia, MO",0.0,43217.216130617555,4
HighHOA,"Columbia, SC",0.452991452991453,6457.974635045877,21
HighHOA,"Columbus, GA-AL",0.5333333333333333,-1727.9689627210853,10
HighHOA,"Columbus, IN",0.0,19025.144392875198,2
HighHOA,"Columbus, MS",1.0,-3661.756742998252,1
HighHOA,"Columbus, OH",0.12788423934298004,38874.058981377086,52
HighHOA,"Concord, NH",0.0,73483.98433558071,4
HighHOA,"Cookeville, TN",0.0,46986.489374070894,1
HighHOA,"Coos Bay, OR",0.0,59429.37508851986,1
HighHOA,"Corning, NY",0.6153846153846154,-6987.823113924123,2
HighHOA,"Corpus Christi, TX",0.4030131826741996,9254.445803477725,11
HighHOA,"Corsicana, TX",0.0,8101.386435837508,1
HighHOA,"Cortland, NY",0.0,3852.292644107698,1
HighHOA,"Corvallis, OR",0.0,91906.35251477452,4
HighHOA,"Crawfordsville, IN",0.0,36207.014574614754,1
HighHOA,"Crestview-Fort Walton Beach-Destin, FL",0.013550135501355014,62441.232735679274,12
HighHOA,"Crossville, TN",0.0,66482.36867982952,1
HighHOA,"Cullman, AL",0.0,15106.835506458776,1
HighHOA,"Cumberland, MD-WV",0.0,7872.41233557087,2
HighHOA,"Dallas-Fort Worth-Arlington, TX",0.16226622662266227,52658.3749263888,208
HighHOA,"Dalton, GA",0.0,24344.099123785745,3
HighHOA,"Danville, IL",1.0,-18240.32038091299,1
HighHOA,"Danville, KY",0.0,28582.73606972453,1
HighHOA,"Danville, VA",0.0,9820.465865401866,1
HighHOA,"Daphne-Fairhope-Foley, AL",0.0,57966.34630123608,7
HighHOA,"Davenport-Moline-Rock Island, IA-IL",0.028985507246376812,34051.28711913075,7
HighHOA,"Dayton-Kettering, OH",0.5417690417690417,5621.8234651533985,31
HighHOA,"Decatur, AL",0.0,14249.41354377386,3
HighHOA,"Decatur, IL",1.0,-8839.527860889813,1
HighHOA,"Del Rio, TX",0.0,9724.117056201696,1
HighHOA,"Deltona-Daytona Beach-Ormond Beach, FL",0.22381311228334588,24131.371506680825,23
HighHOA,"Denver-Aurora-Lakewood, CO",0.009508285791904374,92077.51388020274,87
HighHOA,"Des Moines-West Des Moines, IA",0.04066073697585769,40794.38967203507,27
HighHOA,"Detroit-Warren-Dearborn, MI",0.48089829633453796,12652.63464169046,124
HighHOA,"Dickinson, ND",0.0,63098.05668083546,1
HighHOA,"Dixon, IL",0.0,18281.844830848822,1
HighHOA,"Dothan, AL",0.2222222222222222,5828.339524798797,3
